,CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,days_since_last_tx,txs_avg_amount,amount_std,avg_cashout_amount,ratio_recent_vs_past_txs,ratio_recent_vs_past_amount,ratio_cashouts,ratio_transfers,inflation_pressure,days_since_last_ss,total_ss_past30d,total_ss_past90d,avg_ss_per_wk,avg_ss_duration_min,std_ss_duration_min,ratio_ss_time_recent_vs_past,ratio_events_sessios,ratio_failed_ss,total_opened_push,Churn
12050,757,53,8,168701.10926014936,1,1,0,27636.279268372728,2,143722.3589383963,242516.12565151072,132049.01521812493,-0.0044744001823685126,-0.0035226372525487826,-0.9836246273691923,-2.0889936302845804,0.08317994986391705,18,2,10,0.9527541881256363,20.20624489050314,13.491359297086156,-0.3137647039811327,-1.2501309659524276,-3.1415634377281645,3,1
13393,598,33,6,116384.40797471107,1,0,0,177733.6933992721,1,140328.55047388125,190327.09182560534,179367.49427092297,0.018747690949291337,0.6485903181629367,-1.0068457811648241,-2.5756066177587376,0.021456220610067765,1,2,9,0.924836089859814,19.911123852183778,16.060345726336678,-0.5309848930848127,-1.6281651063070859,-2.6516162682444473,4,1
14680,716,51,3,0.0,1,0,0,91872.99158217628,2,81060.36042705644,98377.30435489526,130920.37567880639,0.045543726739318835,-1.0497947046471512,-1.3485531653990503,-2.9093796642666736,0.08762959544029003,12,1,4,0.6402533934143053,15.890544494337515,18.421889299137792,-0.17247445125829297,-1.7765448394486292,-2.7942374353510817,2,1
7603,525,47,1,118087.68,1,1,0,88120.78,45,166931.57476190475,201537.40699831065,235660.56714285715,-0.0800427076735363,-10.038126496182857,-1.01160091167848,-1.7047480922384253,0.5418543630627577,18,2,8,0.7894736842105263,10.543560175851152,5.732048878821354,-0.1190044244895452,-0.8266785731844679,-2.772588722239781,1,1
251,498,34,2,0.0,2,1,1,148528.24,1,165078.4997435897,246884.54776340065,171026.85000000003,0.0674412807955324,0.1232282204404676,-1.425008873300581,-1.8845412026790207,0.0456738624384779,3,5,9,0.9230769230769232,11.085884008026406,9.408323423525522,0.3188634201164955,-1.4271163556401458,-3.218875824868201,6,0
1088,614,30,3,131344.52,2,1,0,54776.64,2,142201.25590163938,181838.94387901935,168466.8955,0.059898141581069,-0.2203677583405388,-1.0826119473216689,-2.740840023925201,0.0450152031736644,44,0,8,1.105263157894737,12.232796537704823,7.3527272280058975,-1.041075849394169,-1.4816045409242156,-3.091042453358316,3,0
12930,665,44,5,109262.77269556964,1,1,0,126126.38357390718,4,364126.34798956895,1368316.5957012032,195712.05710485656,-0.12517362819887284,-1.292592934189017,-0.6946568026336359,-2.610875624364804,0.08467035715376467,4,2,9,1.4365074652778442,27.639474170351214,24.178395213403142,0.1308991856953664,-0.7850186742451324,-2.9821123961574196,10,1
12331,578,29,4,0.0,2,0,1,182507.1235681356,5,112804.81018712024,169018.07478532672,178826.5288253778,0.026812915420548582,0.6559008670349958,-1.2565536317209889,-2.2267009989584254,0.016389194774740528,32,3,8,1.073400229403834,17.52073283555012,14.681070933333423,-0.24825881127582428,-1.7286244506611232,-2.742116539652173,4,1
4303,850,37,9,122506.38,1,0,1,199693.84,1,216931.0287082405,510683.8579088981,221720.10810126585,-0.0973741640251762,0.4637096603513843,-0.6369769090928908,-3.4011973816621555,0.0094002282217562,10,4,22,2.4,32.47431708625981,27.66077418008444,-0.8460358194204395,-0.421994410059375,-3.417726683613366,22,1
8942,713,25,4,121172.97,1,1,1,56268.98,1,146202.70026845636,199784.07170374403,167500.3503846154,0.1449340247223342,-0.0108316894551038,-1.040343380544134,-2.525728644308256,0.0448063588433703,5,6,10,1.04,13.24270020457223,8.020214136188859,0.8515246983189084,-1.5040773967762742,-2.602689685444384,3,0
9893,675,54,1,0.0,1,1,0,179459.7619630303,3,148397.84553366195,179890.83140957504,237446.49842180058,0.003957595404166108,1.1011086443952662,-0.9626699697875879,-2.19722457733622,0.01526024441007015,30,3,5,0.5644275325881309,15.726463664279747,15.394335548834702,0.27208122164240134,-1.8587605093181234,-1.8587605093181234,1,1
8134,686,39,3,129626.19,2,1,1,103220.56,3,135346.67588235292,249688.9214802272,133914.25454545455,-0.0350913198112701,-0.8214543734297688,-1.318853080324358,-2.257122718917288,0.0582296365482939,2,4,9,0.6923076923076923,17.88789929956021,12.583813864088444,0.4669516620099941,-1.1526795099383855,-2.2512917986064958,1,0
4352,638,46,9,139859.54,1,1,0,38967.29,1,147554.271197411,255621.73355061017,164850.45420560744,-0.1247907728137882,-0.3936997387879596,-1.0544410703549725,-2.369276467492718,0.0753770538980769,3,5,20,1.5,23.413789390385723,19.190652452442475,-0.5276909743848324,-1.2909841813155656,-3.688879454113936,9,0
4968,728,38,1,115934.74,1,1,1,139059.05,5,91930.2,81343.75245342254,74312.18,0.156346070390694,1.2484822998180711,-1.5260563034950494,-2.03688192726104,0.0430779616210039,2,2,11,0.7916666666666666,14.044151891085948,11.002652047430018,-0.709948136060507,-1.203972804325936,-2.995732273553991,5,0
11432,661,54,5,0.0,1,1,0,101713.8867374087,6,108887.10724999751,140878.694329061,222669.93283602322,0.00124197373147545,-0.5952459084619295,-1.4438019282283094,-3.0178224450838984,0.05717930946956458,8,4,12,0.9519241394800807,14.175591343548538,11.601707859399195,0.2287971473663623,-1.375317266362977,-2.438151815297414,2,1
2781,638,37,7,124513.66,2,1,0,158610.89,1,136521.23395256916,266262.8643531294,123817.86392857145,-0.0200675630508091,0.0496984417162995,-1.4942829991839863,-2.2414974010142075,0.0311975058203197,5,1,7,1.0769230769230769,16.94634365251866,13.082262077892585,-0.5323372232458223,-1.1700712526502546,-2.268683541318364,2,0
1437,575,37,0,0.0,2,0,0,30114.32,180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,1,4,0.4285714285714285,8.573238572139884,4.366531336314772,0.063135104809324,-1.252762968495368,-1.9459101490553132,0,0
12528,682,29,4,0.0,1,1,0,75831.15981102368,1,133309.40928054214,296177.7278550839,123463.77504256796,0.1802073782041646,0.6230021186979021,-1.2971362469052534,-2.1773502897438703,0.04870420835662352,10,2,6,0.5930730770927723,10.382018744823355,5.763106569837289,0.06864955803171272,-1.9544687791664572,-2.647615959726403,2,1
8142,768,40,8,0.0,2,0,1,69080.46,2,143796.73616666667,311806.12226535496,141762.22135593218,0.1794684878115481,-0.1591598546933583,-1.104152469043725,-2.5594397016505672,0.0554155693244543,5,8,18,1.4615384615384617,27.926188677288152,22.784684885909485,0.4320138509294348,-1.466337068793427,-2.277267285009756,3,0
1110,653,38,8,102133.38,1,1,1,166520.96,1,277671.6723809524,2285877.042644917,127763.48605633804,0.1010961168713688,1.7683723882706297,-1.2567233697114648,-2.3553356583795746,-0.0021035026347496,7,5,14,1.0434782608695652,22.502920334249268,18.262444057536804,-0.2472340472926931,-2.120263536200091,-3.218875824868201,3,0
2472,682,46,2,0.0,1,1,1,114442.66,2,198504.47416666665,258039.0670260889,194824.5518181818,-0.1177830356563835,-0.426237227801389,-1.4069136483226263,-1.589235205116581,0.0332720262749783,13,2,7,0.6818181818181818,9.514932096608083,5.86879668294691,0.3446008948589938,-1.6739764335716716,-2.772588722239781,2,0
7448,668,43,10,113034.31,1,1,1,100423.88,1,123008.89408450705,296749.38674775267,128308.63009615384,0.0478560211776351,-0.119822632624285,-1.4028236630711013,-2.206636411518566,0.0486031068237663,2,6,16,1.3461538461538465,16.94907521369462,13.387162360071835,-0.5902721370028753,-1.3862943611198906,-2.4849066497880004,4,0
13355,506,50,7,109268.98654904473,1,0,0,95964.83239365398,1,102808.30387223649,171811.31808970493,132466.16800853983,0.12337361887729856,0.44080823041176465,-1.16116654332214,-2.6650351548862092,0.04261331748046683,14,3,9,0.9016948582729054,13.962358563046834,11.046983005063126,-0.04101292956630315,-1.5355412386412863,-2.858123849232382,2,1
2267,623,27,4,120509.81,1,0,0,142170.44,1,127924.74739999998,148646.22308598502,165891.4693333333,0.1306201824170642,-0.2000971743786534,-1.1811333123561132,-2.312535423847214,0.0552975888910417,1,4,8,0.6842105263157895,13.821504523450011,13.472447253227852,0.1380990446968008,-2.639057329615259,-2.639057329615259,0,0
3479,653,29,2,0.0,2,1,1,41671.81,5,137275.72168539328,262171.55023630074,122909.5775,0.1206279877886149,0.2458830871168625,-1.012998535945118,-2.2429468266743147,0.0514110072536969,4,2,3,0.3333333333333333,8.525558705466583,5.226207680579343,0.072500451132962,-1.3862943611198906,-2.079441541679836,0,0
4298,630,28,9,0.0,2,0,0,32599.35,1,132719.10553079948,403118.47357980086,122849.85262008736,0.1272022575728751,0.2872303925615465,-1.200488480243325,-2.4190600839904137,0.0587040393885983,2,5,8,0.4,7.398877299299064,2.9836938074172825,0.375735807178802,-2.3978952727983707,-2.3978952727983707,2,0
9154,698,57,9,111359.55,2,1,0,105715.01,1,128395.6861061947,221689.9119893257,124240.20128571428,0.1563460703906938,0.0499687683225225,-1.1622701404400873,-2.129113151477074,0.0453847654937042,4,6,18,1.0,19.156990772428635,16.197958745101865,0.0910242515948163,-1.349926716949016,-2.602689685444384,3,0
4695,689,38,2,0.0,1,1,1,82709.8,4,141043.66327272725,226033.9367059754,110316.45,-0.1267517056391437,-0.0894026051698574,-0.9343092373768334,-2.4159137783010487,0.0230008289890436,2,8,17,1.2,10.406190347084255,8.893385909721992,0.9251552922818388,-2.120263536200091,-2.525728644308256,1,0
14052,821,35,2,129342.23480062898,3,1,0,73275.97908465796,1,138707.48652379523,345960.3036551088,112826.14630144234,0.019876133332062798,-0.31984703630488387,-1.2271350130560197,-2.2552949514453875,0.06612621492770761,27,1,5,0.5581663178192868,11.687631481781295,10.51317142445474,0.08643441199426058,-0.79858727441609,-2.590346743644145,0,1
6763,607,34,9,132439.99,1,1,0,177747.72,2,186188.59761658031,536697.1109024852,147200.5515254237,0.1495317339709638,0.5500645924653157,-1.1735135968412274,-2.1323639431341785,0.0221737144274542,13,3,15,1.28,20.91140753128269,22.679963415683847,-0.2690378962838419,-1.0986122886681098,-2.3978952727983707,5,0
894,577,37,4,0.0,1,1,1,79881.39,1,159151.68278195488,273054.0837460666,168656.8322857143,-0.1484200051182733,0.1883067705427556,-1.3143208614948014,-2.2587824703356527,0.0389262932612082,1,2,10,0.8333333333333334,14.067679737636004,10.92924517488818,-0.697392892732237,-1.252762968495368,-2.3513752571634776,1,0
5827,503,31,4,0.0,2,1,1,21645.06,1,142762.3311506849,298559.9979836911,125811.54362637363,0.0408219945202552,-0.0943700935601463,-1.3808447563523258,-2.0739919369122712,0.0692002813282766,14,3,9,0.5238095238095238,8.012493906166629,3.029853441215566,0.2552359632598948,-1.3862943611198906,-2.4849066497880004,2,0
5680,850,38,7,101985.81,2,0,0,43801.27,1,213957.76039473683,871364.5203747824,163062.37173076923,0.0,0.2061580528722472,-1.0601460078403138,-2.545531271604436,0.0583876175667463,68,0,3,0.6875,10.303973328260792,5.873693396671629,-0.4123347349998555,-0.8754687373538999,-1.3862943611198906,2,0
3822,430,38,9,0.0,2,1,1,12050.77,2,166843.88832402238,349132.64672131324,199620.05964912285,-0.0173917427118692,0.2413306866141643,-1.1325138403437909,-2.4203681286504293,0.0737837905387053,5,7,22,1.6538461538461535,16.998683967505364,13.583942306009773,0.4945583347174053,-1.2992829841302609,-3.091042453358316,4,0
4992,656,23,4,163549.63,1,0,1,21085.12,1,124399.430877193,221877.93245066612,181787.3847058824,0.0,-0.3320426968956371,-1.1895840668738362,-2.03688192726104,0.0784984039525231,14,5,12,0.9047619047619048,12.190388029929744,10.253321071181704,0.9440453473723877,-1.8971199848858813,-2.995732273553991,1,0
2586,749,46,10,78136.36,2,1,1,73470.98,1,119493.16991803276,198065.77180561103,150450.07458646613,-0.0307716586667536,-0.1964826729512065,-1.2945226895239603,-2.431162373781309,0.0435678757112183,6,6,12,1.12,21.628956707504365,27.109601878761858,-0.0249708130442174,-1.0647107369924282,-2.6741486494265287,6,0
7784,663,24,7,0.0,2,1,1,166310.82,3,101222.45497326202,140624.4843135263,145860.2066666667,-0.0566953436765452,-0.5478686928773551,-1.2291087775974785,-2.528391761727739,0.0305804223310329,14,1,11,1.08,11.649625754532932,8.09393581972956,-1.06192202918321,-2.639057329615259,-2.2335922215070942,6,0
13559,668,43,7,96334.73612397315,1,0,0,131354.43711521043,1,196453.53763893107,431836.77380318707,174043.17211620283,0.0,0.535284511977011,-1.1811159790714827,-1.9941235890969602,0.03498634543073298,1,4,12,1.2706373640428927,18.900162925839243,14.212538079821014,-0.05558770433661888,-1.2152779387349344,-2.817254380322138,5,1
117,828,34,8,129433.34,2,0,0,38131.77,1,144656.83714975844,258961.58050514985,156570.8377142857,0.0143887374520994,0.3327669242142064,-1.0748582026600024,-2.772588722239781,0.0468464088296367,8,10,17,1.12,19.490117205465104,11.817011565554049,0.6684932751104775,-1.421385680931161,-2.6741486494265287,5,0
7436,774,46,9,0.0,2,1,1,34774.26,3,163197.4853046595,257506.02854923232,148356.2752688172,0.0317486983145804,-0.1762992542559459,-1.091494820899246,-2.138282041702769,0.0740845640252556,1,7,20,1.5833333333333333,23.754561502948484,24.854629817633924,0.2025783238153566,-1.265666373331276,-2.9704144655697013,2,0
12739,782,47,3,133538.31002473453,1,1,1,168162.26724474432,1,253148.32542941128,393180.3162390848,224141.30212028424,-0.005804258802702218,0.3031913471381982,-0.6612732894522084,-2.819898681207955,0.018279511381385966,1,5,14,1.41481751913814,29.201619770637535,27.99147172436189,-0.05932923503918136,-0.7469059157680282,-2.620318414493153,10,1
13984,766,45,6,133342.98866638844,1,1,0,27282.017620732062,2,157765.50780010168,387249.79806238296,145956.5910555666,0.011194315649241365,0.14235448265521833,-1.322996145140107,-2.3542593890762884,0.047502569811473674,13,2,9,0.9316707890678189,18.4308215958243,12.309155110521301,-0.5603758304905746,-1.1468737661308976,-2.4190758152953293,4,1
9331,720,44,4,0.0,2,1,0,163471.01,2,147126.16261538462,209371.3943325382,158503.19030303028,-0.0095694510161506,-0.1504141576225677,-1.3488367985849905,-2.1671471220989416,0.0226154826915294,12,2,7,0.7916666666666666,17.39695314289039,13.0997156926429,-0.0621458178626836,-1.8971199848858813,-2.995732273553991,1,0
1203,658,44,6,148481.09,1,1,0,130529.13,3,109046.01578947368,182115.43694770068,120426.24137931032,-0.0080321716972642,-0.3258736474962997,-1.1747359841409104,-2.4796847058068487,0.0678733636929053,4,6,19,1.08,13.798319672306476,14.703636164309344,0.2343633493388291,-1.540445040947149,-2.2335922215070942,2,0
10571,830,42,4,0.0,2,1,0,3359.903626436976,1,99761.86732298826,131036.28052237778,125595.23903754061,0.23249959149050434,0.7601051995318673,-1.1955933669074668,-1.927611865388182,0.06308371532781329,7,7,9,0.8274357812985608,12.322075533572434,7.469493319885519,1.0208463390692994,-2.048792029025474,-2.436082228730973,2,1
8276,705,37,3,109974.22,1,1,1,36320.87,8,131910.83545454545,150326.52305821257,185700.58833333332,-0.0588405000229334,-1.346633602895588,-0.9614111671546248,-1.7346010553881064,0.0935850969910199,10,2,13,0.8333333333333334,21.227936758522556,14.96750365348215,-0.739651418684934,-1.9459101490553132,-1.6582280766035324,11,1
8761,435,54,3,0.0,1,1,0,156910.46,37,139297.184,146806.6866862771,198531.9175,-0.1541506798272583,-10.092412426033407,-0.6931471805599453,-3.258096538021482,0.5497391268674513,23,2,9,0.782608695652174,22.22855706614889,18.556807127832062,-0.1176067227695601,-1.845826690498331,-2.9444389791664407,7,1
3901,561,37,5,0.0,2,1,0,83093.25,1,108938.51671428572,187280.22529674676,149722.0524137931,-0.0289875368732522,-0.1167911106341659,-1.547562508716013,-2.463853240590168,0.0388493508554195,6,5,15,0.92,13.346449341798548,8.35612638688654,-0.1158683884276957,-1.2321436812926323,-3.1780538303479458,3,0
6876,667,35,4,97585.32,2,0,0,57213.46,1,115163.68333333336,197770.4957113161,165190.82433333335,0.1282543355236788,0.4471975848483002,-1.2845116668099483,-2.320603598496724,0.0341486915767004,7,2,12,0.875,8.85952351205114,4.05992157544543,-0.4318835006299089,-1.7047480922384253,-2.3978952727983707,3,0
12767,737,31,6,161103.94048005773,1,0,0,73184.71996190993,1,131382.55207648178,240943.80857947643,137153.8164405985,0.027503920965335743,0.12363506472380817,-1.094263467877181,-2.355139783329639,0.0390010001693183,4,4,6,0.5955989191610456,9.927983118762292,5.322514083234518,0.546273809118804,-2.37327957218841,-2.532998613727548,1,1
5227,717,28,9,82498.14,2,0,0,40437.67,3,226882.13635802476,561318.9501747532,167929.02884615384,-0.0702042586732484,0.960283165968926,-1.1234582872546404,-2.203378442910598,0.0175972440297391,7,5,16,1.0384615384615383,14.274102904018784,8.594380298449178,0.1732654426489085,-1.9459101490553132,-2.2335922215070942,6,0
10436,577,39,5,75710.03892396911,1,0,0,167034.48299171616,3,151845.70619588386,249301.56778586408,124742.04920265313,0.16764307185931063,1.1288814771531,-1.3235233105102517,-1.832821632892159,0.026027291233503815,4,3,8,1.0287295840589827,17.602883239315123,14.105109662118242,0.5162193254326854,-1.205890532905336,-2.8944459179146644,2,1
3569,590,40,2,117641.43,2,0,0,92198.05,1,130445.32046875,251374.14152386173,163875.35611111112,0.1053605156578261,-0.3535766813462789,-1.2299482907291963,-2.5649493574615367,0.065878237358933,28,1,7,0.8260869565217391,15.878093480293291,9.082862146355987,-0.3118285541520981,-1.203972804325936,-2.995732273553991,4,0
8278,663,34,10,0.0,1,1,1,114083.73,1,133969.19786743514,205816.7469905235,203901.66939655176,0.0495969411393719,0.0116906794221895,-1.0900285449767182,-2.5563656137701454,0.0452639030812414,9,3,11,0.7083333333333334,11.644835185519623,7.3205204990588895,-0.3404889009730217,-2.19722457733622,-2.890371757896165,4,0
10537,651,38,2,0.0,2,1,0,67017.21033419679,6,123304.12935256628,157888.38790882577,162765.3140067893,-0.08013756664563317,0.18392873833220091,-1.0262200451530346,-2.5832713987443747,0.02218240867118584,35,0,7,0.9529675950298582,14.94459311939607,9.951048192380911,-0.938200306708292,-1.4358197021629389,-3.0452576145970394,6,1
11450,704,48,6,104010.69388646522,1,0,1,179637.62830509833,1,336407.25201013894,864885.4232043133,252719.1062262438,-0.009573977272146067,0.14849710176618797,-0.5971293204671193,-2.8143339265080836,0.02133741377557226,8,1,13,1.747796241090569,27.88507275064163,33.471536014863844,-1.1485252629289238,-0.6688186748972191,-3.8162126199906887,16,1
4137,523,27,8,61688.61,2,1,0,147059.16,2,123051.94462184874,206508.27237252236,162061.4276119403,-0.1473247147568584,-0.5133893697309149,-1.2569558467554038,-2.48073127837752,0.0478808351271517,6,3,12,0.88,13.096821271949947,12.903345889223656,-0.7025009650601091,-1.749199854809259,-2.4423470353692043,1,0
6426,684,26,5,87098.91,1,0,0,106095.82,1,142041.3153036437,330544.1416814472,123922.85492307694,0.1431008436406732,0.5604840906141352,-1.3237740041385566,-1.9025108335207577,0.0424988160798728,5,3,6,0.45,8.11273098518236,4.041566791583638,0.2154259171538636,-2.302585092994045,-2.302585092994045,1,0
